topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
topic13,app11,TS,0.978751313901109,230,0.0,0,0,0.0,-1,1,prioVS,1000,310,6000,Medium-load
topic13,app12,TS,0.978420738396801,230,0.0,0,0,0.0,-1,1,prioVS,1000,310,6000,Medium-load
topic14,app1,AN,1.33851901429479,230,0.0,0,0,0.0,-1,1,prioVS,1000,40,20480,Medium-load
topic14,app13,VS,0.481615626047707,230,0.0,0,0,0.0,-1,0,prioVS,1000,40,20480,Medium-load
topic14,app16,VS,0.48491022093877,230,0.0,0,0,0.0,-1,0,prioVS,1000,40,20480,Medium-load
topic14,app5,RT,1.34888559216973,230,0.0,0,0,0.0,-1,1,prioVS,1000,40,20480,Medium-load
topic15,app15,VS,0.374012749255142,230,0.0,0,0,0.0,-1,0,prioVS,1000,60,20480,Medium-load
topic15,app6,RT,0.913154979299106,230,0.0,0,0,0.0,-1,1,prioVS,1000,60,20480,Medium-load
topic16,app16,VS,0.39147792721384,230,0.0,0,0,0.0,-1,0,prioVS,1000,75,20480,Medium-load
topic16,app3,AN,1.08005531958539,230,0.0,0,0,0.0,-1,1,prioVS,1000,75,20480,Medium-load
topic16,app4,AN,1.07642165465489,230,0.0,0,0,0.0,-1,1,prioVS,1000,75,20480,Medium-load
topic17,app10,TS,1.08277918449091,230,0.0,0,0,0.0,-1,1,prioVS,1000,65,20480,Medium-load
topic17,app16,VS,0.391386085505157,230,0.0,0,0,0.0,-1,0,prioVS,1000,65,20480,Medium-load
topic17,app7,RT,1.08469114999832,230,0.0,0,0,0.0,-1,1,prioVS,1000,65,20480,Medium-load
topic18,app10,TS,0.0,230,0.0,0,0,0.0,-1,1,prioVS,1000,25,100,Medium-load
topic18,app12,TS,0.0,230,0.0,0,0,0.0,-1,1,prioVS,1000,25,100,Medium-load
topic19,app13,VS,0.391668948687159,230,0.0,0,0,0.0,-1,0,prioVS,1000,170,20480,Medium-load
topic19,app2,AN,1.08584235380497,230,0.0,0,0,0.0,-1,1,prioVS,1000,170,20480,Medium-load
topic19,app5,RT,1.0836172691073,230,0.0,0,0,0.0,-1,1,prioVS,1000,170,20480,Medium-load
topic2,app1,AN,1.49619723570732,230,0.0,0,0,0.0,-1,1,prioVS,1000,148,20480,Medium-load
topic2,app13,VS,0.491739450418697,230,0.0,0,0,0.0,-1,0,prioVS,1000,148,20480,Medium-load
topic2,app15,VS,0.490863794836846,230,0.0,0,0,0.0,-1,0,prioVS,1000,148,20480,Medium-load
topic2,app7,RT,1.49844454573286,230,0.0,0,0,0.0,-1,1,prioVS,1000,148,20480,Medium-load
topic2,app9,TS,1.49902904488798,230,0.0,0,0,0.0,-1,1,prioVS,1000,148,20480,Medium-load
topic20,app14,VS,0.373395328870053,230,0.0,0,0,0.0,-1,0,prioVS,1000,60,20480,Medium-load
topic20,app6,RT,0.913700313207682,230,0.0,0,0,0.0,-1,1,prioVS,1000,60,20480,Medium-load
topic21,app1,AN,0.986474331553568,230,0.0,0,0,0.0,-1,1,prioVS,1000,130,410,Medium-load
topic21,app4,AN,0.972626895342663,230,0.0,0,0,0.0,-1,1,prioVS,1000,130,410,Medium-load
topic21,app8,RT,1.00316600950198,230,0.0,0,0,0.0,-1,1,prioVS,1000,130,410,Medium-load
topic22,app2,AN,0.978954953148789,230,0.0,0,0,0.0,-1,1,prioVS,1000,60,10429,Medium-load
topic22,app5,RT,0.982745929129714,230,0.0,0,0,0.0,-1,1,prioVS,1000,60,10429,Medium-load
topic22,app9,TS,0.982587395161725,230,0.0,0,0,0.0,-1,1,prioVS,1000,60,10429,Medium-load
