topic,app,applicationCategory,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case,latency
energymanagement,app6,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,3324693.6,80,3.55099377622663
energymanagement,app7,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,3324693.6,80,3.5426192785616597
energymanagement,app8,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,3324693.6,80,3.546617703698526
firedetection,app1,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,191693.0,80,3.4789988674085004
firedetection,app22,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,191693.0,80,3.407654980919416
firedetection,app23,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,191693.0,80,3.3382186540213024
firedetection,app25,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,191693.0,80,3.384417967362035
firedetection,app27,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,191693.0,80,3.410156122341715
firedetection,app29,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,191693.0,80,3.423464310485944
firedetection,app30,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,191693.0,80,3.348929957771367
firedetection,app31,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,191693.0,80,3.340012320637354
firedetection,app7,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,191693.0,80,3.326187829216697
intrusiondetection,app21,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,47583046.2,80,3.578995852907579
intrusiondetection,app24,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,47583046.2,80,3.5790409613259806
intrusiondetection,app2,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,47583046.2,80,3.555542471975793
intrusiondetection,app36,VS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,47583046.2,80,3.5555482748499925
intrusiondetection,app40,VS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,47583046.2,80,3.5547692397338486
intrusiondetection,app41,VS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,47583046.2,80,3.5888120277936157
intrusiondetection,app45,VS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,47583046.2,80,3.5744626163601563
intrusiondetection,app47,VS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,47583046.2,80,3.576294390831373
intrusiondetection,app6,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,47583046.2,80,3.5729969999325206
occupancymanagement,app12,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,280313.84,80,3.599971158977645
occupancymanagement,app17,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,280313.84,80,3.5987359748309484
occupancymanagement,app21,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,280313.84,80,3.5080105446823198
occupancymanagement,app42,VS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,280313.84,80,3.5885916174716463
occupancymanagement,app43,VS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,280313.84,80,3.499982140029317
occupancymanagement,app44,VS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,280313.84,80,3.5343066104093164
occupancymanagement,app5,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,280313.84,80,3.623987623071341
occupancymanagement,app8,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,280313.84,80,3.6926090240151295
printing,app11,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,624394.2,80,3.5948705896283464
printing,app12,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,624394.2,80,3.5772287857503784
printing,app13,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,624394.2,80,3.56507332441365
printing,app14,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,624394.2,80,3.5707098971406634
printing,app15,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,624394.2,80,3.591486349678737
printing,app16,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,624394.2,80,3.5226816501349894
printing,app17,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,624394.2,80,3.5583508157990598
printing,app18,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,624394.2,80,3.5471186321445805
printing,app2,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,624394.2,80,3.669855826248443
printing,app4,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,624394.2,80,3.5717156550728286
printing,app5,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,624394.2,80,3.642638743543543
smartthings,app11,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,205264.41,80,3.478370259773365
smartthings,app14,TS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,205264.41,80,3.479206555917518
smartthings,app1,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,205264.41,80,3.4529130468052087
smartthings,app21,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,205264.41,80,3.351674061503907
smartthings,app28,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,205264.41,80,3.428482335384942
smartthings,app3,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,205264.41,80,3.635721967925995
smartthings,app8,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,205264.41,80,3.383421229059353
videosurveillance,app26,RT,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,14310092.37,80,3.5311885226048063
videosurveillance,app36,VS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,14310092.37,80,3.464005466503981
videosurveillance,app37,VS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,14310092.37,80,3.5405659501967945
videosurveillance,app38,VS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,14310092.37,80,3.547609498506406
videosurveillance,app39,VS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,14310092.37,80,3.477618489681308
videosurveillance,app46,VS,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,14310092.37,80,3.465024948340855
videosurveillance,app4,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,14310092.37,80,3.4522002185405736
videosurveillance,app7,AN,650,0.1,0.0,0,0.1,100,0,dropVS10AN10,1000,1,14310092.37,80,3.543506549945314
amazonecho,app14,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,105869.28,80,4.38887328981619
amazonecho,app21,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,105869.28,80,4.387163888106783
amazonecho,app27,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,105869.28,80,4.4573425992165125
amazonecho,app30,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,105869.28,80,4.346138247080971
amazonecho,app32,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,105869.28,80,4.452325877158121
amazonecho,app5,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,105869.28,80,4.400832706857041
amazonecho,app7,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,105869.28,80,4.5634594823919725
amazonecho,app8,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,105869.28,80,4.182799251302801
bms,app12,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,16091324.56,80,4.156510706987093
bms,app17,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,16091324.56,80,4.172307313663067
bms,app1,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,16091324.56,80,4.224596833589251
bms,app27,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,16091324.56,80,4.146709036273721
bms,app2,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,16091324.56,80,4.227030397797324
bms,app30,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,16091324.56,80,4.178929657097236
bms,app8,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,16091324.56,80,4.220867260159887
energymanagement,app12,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,3324693.6,80,4.116524177338567
energymanagement,app1,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,3324693.6,80,4.177051505731911
energymanagement,app24,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,3324693.6,80,4.1032231695386185
energymanagement,app27,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,3324693.6,80,4.101670241763812
energymanagement,app2,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,3324693.6,80,4.12083870459692
energymanagement,app30,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,3324693.6,80,4.1391461250945545
energymanagement,app32,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,3324693.6,80,4.136601288509892
energymanagement,app3,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,3324693.6,80,4.144751547337057
energymanagement,app4,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,3324693.6,80,4.155661331700347
energymanagement,app5,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,3324693.6,80,4.129417501747481
energymanagement,app6,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,3324693.6,80,4.088248289610939
energymanagement,app7,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,3324693.6,80,4.173742968734606
energymanagement,app8,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,3324693.6,80,4.148573757642241
firedetection,app1,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,191693.0,80,4.06008945839431
firedetection,app22,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,191693.0,80,4.21648568456479
firedetection,app23,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,191693.0,80,4.199190437272697
firedetection,app25,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,191693.0,80,4.112147010096458
firedetection,app27,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,191693.0,80,4.186179526897829
firedetection,app29,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,191693.0,80,4.152214485462921
firedetection,app30,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,191693.0,80,4.098667849504825
firedetection,app31,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,191693.0,80,4.096540283247673
firedetection,app7,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,191693.0,80,4.0687168398355125
intrusiondetection,app21,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,47583046.2,80,4.193654444262975
intrusiondetection,app24,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,47583046.2,80,4.163869046581248
intrusiondetection,app2,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,47583046.2,80,4.154482503823141
intrusiondetection,app36,VS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,47583046.2,80,4.1764760376654495
intrusiondetection,app40,VS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,47583046.2,80,4.171081184678724
intrusiondetection,app41,VS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,47583046.2,80,4.176501861146766
intrusiondetection,app45,VS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,47583046.2,80,4.17160444341002
intrusiondetection,app47,VS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,47583046.2,80,4.208690741901635
intrusiondetection,app6,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,47583046.2,80,4.17349358037464
occupancymanagement,app12,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,280313.84,80,4.053551266910652
occupancymanagement,app17,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,280313.84,80,4.040392285175559
occupancymanagement,app21,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,280313.84,80,4.020762191662861
occupancymanagement,app42,VS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,280313.84,80,3.983817231393128
occupancymanagement,app43,VS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,280313.84,80,4.068138575246769
occupancymanagement,app44,VS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,280313.84,80,4.023377918901082
occupancymanagement,app5,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,280313.84,80,4.032834618237819
occupancymanagement,app8,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,280313.84,80,3.85107029242606
printing,app11,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,624394.2,80,4.22644741022403
printing,app12,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,624394.2,80,4.261749426319794
printing,app13,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,624394.2,80,4.234599972471046
printing,app14,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,624394.2,80,4.17110801562405
printing,app15,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,624394.2,80,4.235989312807456
printing,app16,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,624394.2,80,4.228411691888603
printing,app17,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,624394.2,80,4.239631666964939
printing,app18,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,624394.2,80,4.205045726865404
printing,app2,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,624394.2,80,4.159803727822219
printing,app4,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,624394.2,80,4.272246731327771
printing,app5,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,624394.2,80,4.129885710096016
smartthings,app11,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,205264.41,80,3.676825356279384
smartthings,app14,TS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,205264.41,80,3.705630110493374
smartthings,app1,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,205264.41,80,3.568892932611696
smartthings,app21,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,205264.41,80,3.6177275438653487
smartthings,app28,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,205264.41,80,3.595941025035341
smartthings,app3,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,205264.41,80,3.533392274775556
smartthings,app8,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,205264.41,80,3.6308263933200458
videosurveillance,app26,RT,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,14310092.37,80,4.143577360428435
videosurveillance,app36,VS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,14310092.37,80,4.135304487514829
videosurveillance,app37,VS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,14310092.37,80,4.145657307253073
videosurveillance,app38,VS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,14310092.37,80,4.171825134990698
videosurveillance,app39,VS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,14310092.37,80,4.133936129488294
videosurveillance,app46,VS,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,14310092.37,80,4.1266934208121535
videosurveillance,app4,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,14310092.37,80,4.165070314388989
videosurveillance,app7,AN,650,0.1,0.0,0,0.0,100,0,dropAN10,1000,1,14310092.37,80,4.142506001207763
amazonecho,app14,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,105869.28,80,
amazonecho,app21,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,105869.28,80,
amazonecho,app27,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,105869.28,80,
amazonecho,app30,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,105869.28,80,
amazonecho,app32,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,105869.28,80,
amazonecho,app5,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,105869.28,80,
amazonecho,app7,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,105869.28,80,
amazonecho,app8,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,105869.28,80,
bms,app12,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,16091324.56,80,
bms,app17,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,16091324.56,80,
bms,app1,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,16091324.56,80,
bms,app27,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,16091324.56,80,
bms,app2,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,16091324.56,80,
bms,app30,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,16091324.56,80,
bms,app8,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,16091324.56,80,
energymanagement,app12,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,3324693.6,80,
energymanagement,app1,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,3324693.6,80,
energymanagement,app24,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,3324693.6,80,
energymanagement,app27,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,3324693.6,80,
energymanagement,app2,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,3324693.6,80,
energymanagement,app30,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,3324693.6,80,
energymanagement,app32,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,3324693.6,80,
energymanagement,app3,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,3324693.6,80,
energymanagement,app4,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,3324693.6,80,
energymanagement,app5,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,3324693.6,80,
energymanagement,app6,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,3324693.6,80,
energymanagement,app7,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,3324693.6,80,
energymanagement,app8,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,3324693.6,80,
firedetection,app1,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,191693.0,80,
firedetection,app22,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,191693.0,80,
firedetection,app23,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,191693.0,80,
firedetection,app25,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,191693.0,80,
firedetection,app27,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,191693.0,80,
firedetection,app29,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,191693.0,80,
firedetection,app30,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,191693.0,80,
firedetection,app31,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,191693.0,80,
firedetection,app7,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,191693.0,80,
intrusiondetection,app21,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,47583046.2,80,
intrusiondetection,app24,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,47583046.2,80,
intrusiondetection,app2,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,47583046.2,80,
intrusiondetection,app36,VS,650,0.15,0.0,0,0.15,100,1,plannerConfiguration,1000,1,47583046.2,80,
intrusiondetection,app40,VS,650,0.15,0.0,0,0.15,100,1,plannerConfiguration,1000,1,47583046.2,80,
intrusiondetection,app41,VS,650,0.15,0.0,0,0.15,100,1,plannerConfiguration,1000,1,47583046.2,80,
intrusiondetection,app45,VS,650,0.15,0.0,0,0.15,100,1,plannerConfiguration,1000,1,47583046.2,80,
intrusiondetection,app47,VS,650,0.15,0.0,0,0.15,100,1,plannerConfiguration,1000,1,47583046.2,80,
intrusiondetection,app6,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,47583046.2,80,
occupancymanagement,app12,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,280313.84,80,
occupancymanagement,app17,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,280313.84,80,
occupancymanagement,app21,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,280313.84,80,
occupancymanagement,app42,VS,650,0.15,0.0,0,0.15,100,1,plannerConfiguration,1000,1,280313.84,80,
occupancymanagement,app43,VS,650,0.15,0.0,0,0.15,100,1,plannerConfiguration,1000,1,280313.84,80,
occupancymanagement,app44,VS,650,0.15,0.0,0,0.15,100,1,plannerConfiguration,1000,1,280313.84,80,
occupancymanagement,app5,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,280313.84,80,
occupancymanagement,app8,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,280313.84,80,
printing,app11,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,624394.2,80,
printing,app12,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,624394.2,80,
printing,app13,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,624394.2,80,
printing,app14,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,624394.2,80,
printing,app15,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,624394.2,80,
printing,app16,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,624394.2,80,
printing,app17,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,624394.2,80,
printing,app18,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,624394.2,80,
printing,app2,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,624394.2,80,
printing,app4,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,624394.2,80,
printing,app5,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,624394.2,80,
smartthings,app11,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,205264.41,80,
smartthings,app14,TS,650,0.15,0.0,0,0.15,100,2,plannerConfiguration,1000,1,205264.41,80,
smartthings,app1,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,205264.41,80,
smartthings,app21,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,205264.41,80,
smartthings,app28,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,205264.41,80,
smartthings,app3,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,205264.41,80,
smartthings,app8,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,205264.41,80,
videosurveillance,app26,RT,650,0.15,0.0,0,0.15,100,0,plannerConfiguration,1000,1,14310092.37,80,
videosurveillance,app36,VS,650,0.15,0.0,0,0.15,100,1,plannerConfiguration,1000,1,14310092.37,80,
videosurveillance,app37,VS,650,0.15,0.0,0,0.15,100,1,plannerConfiguration,1000,1,14310092.37,80,
videosurveillance,app38,VS,650,0.15,0.0,0,0.15,100,1,plannerConfiguration,1000,1,14310092.37,80,
videosurveillance,app39,VS,650,0.15,0.0,0,0.15,100,1,plannerConfiguration,1000,1,14310092.37,80,
videosurveillance,app46,VS,650,0.15,0.0,0,0.15,100,1,plannerConfiguration,1000,1,14310092.37,80,
videosurveillance,app4,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,14310092.37,80,
videosurveillance,app7,AN,650,0.15,0.0,0,0.15,100,3,plannerConfiguration,1000,1,14310092.37,80,
amazonecho,app14,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,105869.28,80,
amazonecho,app21,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,105869.28,80,
amazonecho,app27,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,105869.28,80,
amazonecho,app30,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,105869.28,80,
amazonecho,app32,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,105869.28,80,
amazonecho,app5,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,105869.28,80,
amazonecho,app7,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,105869.28,80,
amazonecho,app8,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,105869.28,80,
bms,app12,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,16091324.56,80,
bms,app17,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,16091324.56,80,
bms,app1,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,16091324.56,80,
bms,app27,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,16091324.56,80,
bms,app2,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,16091324.56,80,
bms,app30,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,16091324.56,80,
bms,app8,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,16091324.56,80,
energymanagement,app12,TS,650,0.0,0.0,0,0.0,100,2,dropRTVSTSAN,1000,1,3324693.6,80,
energymanagement,app1,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,3324693.6,80,
energymanagement,app24,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,3324693.6,80,
energymanagement,app27,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,3324693.6,80,
energymanagement,app2,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,3324693.6,80,
energymanagement,app30,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,3324693.6,80,
energymanagement,app32,RT,650,0.0,0.0,0,0.0,100,0,dropRTVSTSAN,1000,1,3324693.6,80,
energymanagement,app3,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,3324693.6,80,
energymanagement,app4,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,3324693.6,80,
energymanagement,app5,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,3324693.6,80,
energymanagement,app6,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,3324693.6,80,
energymanagement,app7,AN,650,0.0,0.0,0,0.0,100,3,dropRTVSTSAN,1000,1,3324693.6,80,
