topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
bms,app10,AN,17.37168449298564,650,0.0,0.0,0,0.0,100,3,prioRTVSTSAN,1000,1,16091324.56,100
bms,app12,TS,1.5104967029373388,650,0.0,0.0,0,0.0,100,2,prioRTVSTSAN,1000,1,16091324.56,100
bms,app17,TS,1.5281495120246464,650,0.0,0.0,0,0.0,100,2,prioRTVSTSAN,1000,1,16091324.56,100
bms,app19,TS,1.5200477010227698,650,0.0,0.0,0,0.0,100,2,prioRTVSTSAN,1000,1,16091324.56,100
bms,app1,AN,17.480796209843234,650,0.0,0.0,0,0.0,100,3,prioRTVSTSAN,1000,1,16091324.56,100
bms,app27,RT,0.1698325401974219,650,0.0,0.0,0,0.0,100,0,prioRTVSTSAN,1000,1,16091324.56,100
bms,app2,AN,17.37008584638186,650,0.0,0.0,0,0.0,100,3,prioRTVSTSAN,1000,1,16091324.56,100
bms,app30,RT,0.1694907572117285,650,0.0,0.0,0,0.0,100,0,prioRTVSTSAN,1000,1,16091324.56,100
bms,app8,AN,17.38693363724589,650,0.0,0.0,0,0.0,100,3,prioRTVSTSAN,1000,1,16091324.56,100
bms,app9,AN,17.434475974330105,650,0.0,0.0,0,0.0,100,3,prioRTVSTSAN,1000,1,16091324.56,100
energymanagement,app10,AN,17.24486456040396,650,0.0,0.0,0,0.0,100,3,prioRTVSTSAN,1000,1,3324693.6,100
energymanagement,app12,TS,1.5237921651647013,650,0.0,0.0,0,0.0,100,2,prioRTVSTSAN,1000,1,3324693.6,100
energymanagement,app1,AN,17.280691930171145,650,0.0,0.0,0,0.0,100,3,prioRTVSTSAN,1000,1,3324693.6,100
