topic,app,applicationCategory,latency,systemBandwidth,commChannelLossAN,commChannelLossRT,commChannelLossTS,commChannelLossVS,brokerCapacity,priority,priorityID,processingRate,publishFrequency,messageSize,scenario_case
videosurveillance,app37,VS,0.6138351591306954,650,0.0,0,0,0.0,100,1,prioRTVSTSAN,1000,1,14310092.37,60
videosurveillance,app38,VS,0.6100515801945163,650,0.0,0,0,0.0,100,1,prioRTVSTSAN,1000,1,14310092.37,60
videosurveillance,app39,VS,0.6124516067019591,650,0.0,0,0,0.0,100,1,prioRTVSTSAN,1000,1,14310092.37,60
videosurveillance,app4,AN,3.5265705103095786,650,0.0,0,0,0.0,100,3,prioRTVSTSAN,1000,1,14310092.37,60
amazonecho,app14,TS,1.823529784021492,650,0.0,0,0,0.0,100,1,prioRT,1000,1,105869.28,60
amazonecho,app21,RT,0.1619913224872491,650,0.0,0,0,0.0,100,0,prioRT,1000,1,105869.28,60
amazonecho,app27,RT,0.1892102573983685,650,0.0,0,0,0.0,100,0,prioRT,1000,1,105869.28,60
amazonecho,app3,AN,1.822346352068843,650,0.0,0,0,0.0,100,1,prioRT,1000,1,105869.28,60
amazonecho,app5,AN,1.824713215974064,650,0.0,0,0,0.0,100,1,prioRT,1000,1,105869.28,60
bms,app12,TS,1.8423507817528249,650,0.0,0,0,0.0,100,1,prioRT,1000,1,16091324.56,60
bms,app1,AN,1.8401650007127,650,0.0,0,0,0.0,100,1,prioRT,1000,1,16091324.56,60
bms,app21,RT,0.1756349101533116,650,0.0,0,0,0.0,100,0,prioRT,1000,1,16091324.56,60
bms,app27,RT,0.1766224604539593,650,0.0,0,0,0.0,100,0,prioRT,1000,1,16091324.56,60
bms,app2,AN,1.8389473688131983,650,0.0,0,0,0.0,100,1,prioRT,1000,1,16091324.56,60
energymanagement,app12,TS,2.016723036925519,650,0.0,0,0,0.0,100,1,prioRT,1000,1,3324693.6,60
energymanagement,app1,AN,2.017032960684196,650,0.0,0,0,0.0,100,1,prioRT,1000,1,3324693.6,60
energymanagement,app24,RT,0.178997315958697,650,0.0,0,0,0.0,100,0,prioRT,1000,1,3324693.6,60
energymanagement,app27,RT,0.1779356765753931,650,0.0,0,0,0.0,100,0,prioRT,1000,1,3324693.6,60
energymanagement,app2,AN,2.0111516472379525,650,0.0,0,0,0.0,100,1,prioRT,1000,1,3324693.6,60
energymanagement,app3,AN,2.0162271589114527,650,0.0,0,0,0.0,100,1,prioRT,1000,1,3324693.6,60
energymanagement,app4,AN,2.0034902776113737,650,0.0,0,0,0.0,100,1,prioRT,1000,1,3324693.6,60
energymanagement,app5,AN,2.018245412164699,650,0.0,0,0,0.0,100,1,prioRT,1000,1,3324693.6,60
energymanagement,app6,AN,2.0161104273780683,650,0.0,0,0,0.0,100,1,prioRT,1000,1,3324693.6,60
firedetection,app1,AN,2.082215194623569,650,0.0,0,0,0.0,100,1,prioRT,1000,1,191693.0,60
firedetection,app22,RT,0.2896422503351614,650,0.0,0,0,0.0,100,0,prioRT,1000,1,191693.0,60
firedetection,app23,RT,0.2806236826959666,650,0.0,0,0,0.0,100,0,prioRT,1000,1,191693.0,60
firedetection,app25,RT,0.2763796508658224,650,0.0,0,0,0.0,100,0,prioRT,1000,1,191693.0,60
firedetection,app27,RT,0.2928252742078712,650,0.0,0,0,0.0,100,0,prioRT,1000,1,191693.0,60
firedetection,app29,RT,0.2769101548446664,650,0.0,0,0,0.0,100,0,prioRT,1000,1,191693.0,60
intrusiondetection,app21,RT,0.1788996261859776,650,0.0,0,0,0.0,100,0,prioRT,1000,1,47583046.2,60
intrusiondetection,app24,RT,0.1779382292500081,650,0.0,0,0,0.0,100,0,prioRT,1000,1,47583046.2,60
intrusiondetection,app2,AN,1.9153470869702585,650,0.0,0,0,0.0,100,1,prioRT,1000,1,47583046.2,60
intrusiondetection,app36,VS,1.9151694848844356,650,0.0,0,0,0.0,100,1,prioRT,1000,1,47583046.2,60
intrusiondetection,app40,VS,1.9117736103480216,650,0.0,0,0,0.0,100,1,prioRT,1000,1,47583046.2,60
